Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,GOOG,GOOG,GOOG,GOOG,GOOG,,,
2021-12-06,2021,12,6,Monday,49,2021-49,142.32,143.09,139.42,142.54,22198000,0.008953197203203311,144.61285714285714,142.0016
2021-12-07,2021,12,7,Tuesday,49,2021-49,144.67,147.0,144.43,146.74,23258000,0.029486101033604273,144.5392857142857,142.13119999999998
2021-12-08,2021,12,8,Wednesday,49,2021-49,147.04,147.85,145.91,147.42,18964000,0.0046204973936589955,144.515,142.3798
2021-12-09,2021,12,9,Thursday,49,2021-49,146.88,148.3,146.24,146.81,18580000,-0.004131817812493388,144.3307142857143,142.649
2021-12-10,2021,12,10,Friday,49,2021-49,147.8,148.09,146.07,147.38,21634000,0.003841834169209024,144.2407142857143,142.9546
2021-12-13,2021,12,13,Monday,50,2021-50,147.15,147.26,145.08,145.42,24104000,-0.013253837847016281,144.21428571428572,143.1576
2021-12-14,2021,12,14,Tuesday,50,2021-50,143.5,144.17,141.0,143.7,24778000,-0.011819547114449214,144.08785714285713,143.3796
2021-12-15,2021,12,15,Wednesday,50,2021-50,143.1,146.23,141.46,146.08,27280000,0.01654131122983249,144.13357142857143,143.60139999999998
2021-12-16,2021,12,16,Thursday,50,2021-50,146.78,147.25,142.83,143.57,27400000,-0.017168160228362872,144.27714285714285,143.7498
2021-12-17,2021,12,17,Friday,50,2021-50,141.47,143.2,140.55,141.55,43404000,-0.014053409140184048,144.04214285714286,143.82139999999998
2021-12-20,2021,12,20,Monday,51,2021-51,139.45,141.36,139.02,141.16,20264000,-0.002811593687361502,144.03857142857143,143.868
2021-12-21,2021,12,21,Tuesday,51,2021-51,141.9,143.43,140.5,142.96,19548000,0.01277372854551273,144.22285714285715,143.97459999999998
2021-12-22,2021,12,22,Wednesday,51,2021-51,142.84,146.02,142.7,145.66,18438000,0.01891914104234904,144.44714285714284,144.1774
2021-12-23,2021,12,23,Thursday,51,2021-51,145.8,147.27,145.67,145.86,13818000,0.0013166379713822618,144.775,144.3608
2021-12-27,2021,12,27,Monday,52,2021-52,146.17,147.13,145.96,146.77,13256000,0.006262676076303375,145.07714285714286,144.4926
2021-12-28,2021,12,28,Tuesday,52,2021-52,147.08,147.08,144.66,145.17,18624000,-0.010914345437130546,144.965,144.5872
2021-12-29,2021,12,29,Wednesday,52,2021-52,145.15,145.9,144.23,145.22,17022000,0.00038607339809226815,144.80785714285716,144.6574
2021-12-30,2021,12,30,Thursday,52,2021-52,145.17,145.78,144.48,144.73,12978000,-0.003426668269343902,144.65928571428572,144.7006
2021-12-31,2021,12,31,Friday,52,2021-52,144.27,145.09,143.41,143.42,17298000,-0.009061345026434409,144.37642857142856,144.7456
2022-01-03,2022,1,3,Monday,01,2022-01,143.21,144.28,142.25,143.81,25214000,0.0027301212382366824,144.26142857142855,144.7912
2022-01-04,2022,1,4,Tuesday,01,2022-01,144.28,145.33,142.56,143.15,22928000,-0.004535620419523156,144.22214285714287,144.906
2022-01-05,2022,1,5,Wednesday,01,2022-01,142.92,143.04,136.32,136.45,49642000,-0.04682989254472825,143.53428571428572,144.88379999999998
2022-01-06,2022,1,6,Thursday,01,2022-01,136.3,138.47,135.57,136.35,29050000,-0.0007446532632061631,143.01857142857142,144.8418
2022-01-07,2022,1,7,Friday,01,2022-01,136.7,137.05,134.6,135.81,19408000,-0.003973026127162327,142.60857142857142,144.655
2022-01-10,2022,1,10,Monday,02,2022-02,133.92,137.43,131.98,137.36,34096000,0.01145596261500792,142.33714285714285,144.5052
2022-01-11,2022,1,11,Tuesday,02,2022-02,136.97,139.1,135.62,138.79,23502000,0.010416767336312915,142.0392857142857,144.3416
2022-01-12,2022,1,12,Wednesday,02,2022-02,140.32,141.57,139.88,140.41,23642000,0.011644800440105962,141.6642857142857,144.2994
2022-01-13,2022,1,13,Thursday,02,2022-02,140.6,141.93,137.7,137.92,26566000,-0.01776935054366957,141.09714285714284,144.166
2022-01-14,2022,1,14,Friday,02,2022-02,136.3,139.97,136.3,138.56,23826000,0.004711453354576012,140.5107142857143,144.02700000000002
2022-01-18,2022,1,18,Tuesday,03,2022-03,135.41,136.19,134.43,135.1,27382000,-0.025009624507652428,139.79142857142855,143.7814
2022-01-19,2022,1,19,Wednesday,03,2022-03,135.74,137.19,134.32,134.47,20796000,-0.004684842970397618,139.02357142857142,143.512
2022-01-20,2022,1,20,Thursday,03,2022-03,135.32,136.71,131.98,132.34,21930000,-0.01581624877601351,138.13857142857142,143.1978
2022-01-21,2022,1,21,Friday,03,2022-03,131.85,133.58,128.86,128.96,41920000,-0.025575653400305876,137.1057142857143,142.8182
2022-01-24,2022,1,24,Monday,04,2022-04,124.93,129.64,123.55,129.23,55148000,0.0021523580804421183,136.06428571428572,142.496
2022-01-25,2022,1,25,Tuesday,04,2022-04,127.31,128.21,125.27,125.63,36008000,-0.02789316722605395,134.81285714285713,142.0992
2022-01-26,2022,1,26,Wednesday,04,2022-04,129.45,131.65,126.04,128.11,39630000,0.01976182135921767,134.21714285714285,141.69459999999998
2022-01-27,2022,1,27,Thursday,04,2022-04,130.21,131.45,127.82,127.99,30248000,-0.0009209311743301196,133.62,141.2928
2022-01-28,2022,1,28,Friday,04,2022-04,128.86,132.2,127.57,132.12,30518000,0.03228376138723843,133.35642857142858,140.97979999999998
2022-01-31,2022,1,31,Monday,05,2022-05,133.03,134.66,131.12,134.51,34056000,0.018073505257816258,133.15285714285713,140.71480000000003
2022-02-01,2022,2,1,Tuesday,05,2022-05,136.63,136.99,133.39,136.67,51204000,0.01606481373820734,133.00142857142856,140.4604
2022-02-02,2022,2,2,Wednesday,05,2022-05,150.54,150.77,144.29,146.74,89750000,0.07367361491243818,133.45357142857142,140.4224
2022-02-03,2022,2,3,Thursday,05,2022-05,144.03,147.81,140.96,141.4,56930000,-0.03638302452029907,133.70214285714286,140.3346
2022-02-04,2022,2,4,Friday,05,2022-05,141.77,143.27,138.6,141.77,49224000,0.002562415581161437,133.9314285714286,140.2606
2022-02-07,2022,2,7,Monday,06,2022-06,142.45,142.59,137.49,137.72,44610000,-0.028514173670830534,134.1185714285714,140.1062
2022-02-08,2022,2,8,Tuesday,06,2022-06,137.78,138.61,135.68,138.0,34256000,0.0019790903120189274,134.37071428571429,140.035
2022-02-09,2022,2,9,Wednesday,06,2022-06,139.62,140.93,139.15,140.22,28628000,0.016090490126471124,134.9335714285714,139.9426
2022-02-10,2022,2,10,Thursday,06,2022-06,138.28,140.19,136.84,137.39,33018000,-0.020151601138069575,135.53571428571428,139.86620000000002
2022-02-11,2022,2,11,Friday,06,2022-06,137.54,138.07,132.12,132.96,38808000,-0.032268418260326115,135.80214285714285,139.7178
2022-02-14,2022,2,14,Monday,07,2022-07,132.2,134.98,132.14,134.12,26792000,0.008722766459479114,136.40857142857143,139.5498
2022-02-15,2022,2,15,Tuesday,07,2022-07,136.27,136.69,134.35,135.23,26578000,0.008318537313616314,136.91714285714286,139.429
2022-02-16,2022,2,16,Wednesday,07,2022-07,135.24,136.74,133.65,136.29,25610000,0.007784586131313942,137.51,139.304
2022-02-17,2022,2,17,Thursday,07,2022-07,134.96,135.64,131.05,131.15,30968000,-0.037668807297746465,137.44071428571428,138.99220000000003
2022-02-18,2022,2,18,Friday,07,2022-07,131.87,132.65,129.17,129.33,31858000,-0.013914759301423274,137.07071428571427,138.6304
2022-02-22,2022,2,22,Tuesday,08,2022-08,128.85,130.75,126.62,128.27,38906000,-0.008162853559457228,136.47071428571428,138.25959999999998
2022-02-23,2022,2,23,Wednesday,08,2022-08,129.93,130.6,126.39,126.47,26432000,-0.014045242883253928,135.02285714285713,137.8414
2022-02-24,2022,2,24,Thursday,08,2022-08,123.91,131.87,123.67,131.51,43166000,0.039883040441777595,134.3164285714286,137.5632
2022-02-25,2022,2,25,Friday,08,2022-08,132.36,134.21,130.61,133.34,26236000,0.01391384212763147,133.71428571428572,137.356
2022-02-28,2022,2,28,Monday,09,2022-09,132.12,134.46,131.66,133.71,29676000,0.002761928640030442,133.42785714285716,137.1086
2022-03-01,2022,3,1,Tuesday,09,2022-09,133.3,134.92,132.21,133.0,24640000,-0.00535994870224743,133.0707142857143,136.8972
2022-03-02,2022,3,2,Wednesday,09,2022-09,133.43,134.43,132.27,133.57,23966000,0.004349134028178936,132.5957142857143,136.73760000000001
2022-03-03,2022,3,3,Thursday,09,2022-09,134.79,135.52,132.26,133.13,19780000,-0.003291220650921689,132.29142857142855,136.577
2022-03-04,2022,3,4,Friday,09,2022-09,132.22,133.03,129.27,130.97,24446000,-0.01627629029130262,132.1492857142857,136.33720000000002
2022-03-07,2022,3,7,Monday,10,2022-10,130.75,130.75,125.31,125.36,39178000,-0.042820099843039916,131.52357142857144,135.93120000000002
2022-03-08,2022,3,8,Tuesday,10,2022-10,125.15,130.1,124.76,126.17,35250000,0.006436518385148915,130.87642857142856,135.5374
2022-03-09,2022,3,9,Wednesday,10,2022-10,130.25,133.03,128.95,132.7,32258000,0.051756359601077495,130.62,135.256
2022-03-10,2022,3,10,Thursday,10,2022-10,130.31,132.37,130.25,131.52,24266000,-0.00884449793804698,130.64642857142857,134.983
2022-03-11,2022,3,11,Friday,10,2022-10,132.83,133.03,129.16,129.34,26600000,-0.016630059544388676,130.64714285714285,134.66539999999998
2022-03-14,2022,3,14,Monday,11,2022-11,129.43,129.88,125.31,125.63,30254000,-0.02862215096311871,130.45857142857145,134.2834
2022-03-15,2022,3,15,Tuesday,11,2022-11,126.63,129.38,125.46,128.53,30292000,0.023035206571490052,130.6057142857143,133.9856
2022-03-16,2022,3,16,Wednesday,11,2022-11,129.86,132.6,128.07,132.52,32058000,0.031081068567329728,130.67785714285714,133.75979999999998
2022-03-17,2022,3,17,Thursday,11,2022-11,132.16,133.56,131.56,133.42,23994000,0.0068069343268661875,130.6835714285714,133.5652
2022-03-18,2022,3,18,Friday,11,2022-11,132.71,135.72,131.77,135.61,45900000,0.016351853853204812,130.8192857142857,133.54840000000002
2022-03-21,2022,3,21,Monday,12,2022-12,135.65,136.38,133.44,135.29,26632000,-0.0023608463849771333,130.9828571428571,133.5272
2022-03-22,2022,3,22,Tuesday,12,2022-12,135.31,140.26,135.31,139.05,29776000,0.027835732700991267,131.37428571428572,133.59199999999998
2022-03-23,2022,3,23,Wednesday,12,2022-12,137.92,138.8,136.96,137.29,25302000,-0.012646386213798544,131.67142857142858,133.5906
