Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,SPY,SPY,SPY,SPY,SPY,,,
2021-05-18,2021,5,18,Tuesday,20,2021-20,387.35,387.59,383.6,383.76,59810200,-0.008615594397727078,387.2728571428571,378.6042
2021-05-19,2021,5,19,Wednesday,20,2021-20,379.08,382.93,377.6,382.75,106467100,-0.0026218044844316113,386.6607142857143,379.06919999999997
2021-05-20,2021,5,20,Thursday,20,2021-20,383.63,388.13,383.5,386.87,78022200,0.010757889637327711,386.52642857142854,379.5718
2021-05-21,2021,5,21,Friday,20,2021-20,388.35,389.59,386.09,386.55,76578700,-0.000818576616980704,386.3092857142857,379.99460000000005
2021-05-24,2021,5,24,Monday,21,2021-21,388.79,391.56,388.54,390.49,51376700,0.01019420825285211,386.5457142857143,380.4864
2021-05-25,2021,5,25,Tuesday,21,2021-21,391.57,391.93,389.05,389.63,57451400,-0.0022187260636071793,386.7114285714286,380.9174
2021-05-26,2021,5,26,Wednesday,21,2021-21,390.21,390.9,389.18,390.4,43088600,0.00198476710825779,386.7114285714286,381.37299999999993
2021-05-27,2021,5,27,Thursday,21,2021-21,391.42,391.94,390.32,390.6,56707700,0.0005245227683139397,386.52285714285716,381.80760000000004
2021-05-28,2021,5,28,Friday,21,2021-21,392.17,392.43,391.07,391.3,58520200,0.0017887709561412724,386.66214285714284,382.36339999999996
2021-06-01,2021,6,1,Tuesday,22,2021-22,393.66,393.8,390.52,390.96,54216600,-0.0008805830768637835,387.0257142857143,382.926
2021-06-02,2021,6,2,Wednesday,22,2021-22,391.61,392.41,390.6,391.57,49097100,0.0015724116074637973,388.0185714285714,383.4428
2021-06-03,2021,6,3,Thursday,22,2021-22,389.26,391.26,387.8,390.12,58138800,-0.0037113128562699105,388.5835714285714,383.9882
2021-06-04,2021,6,4,Friday,22,2021-22,391.96,393.99,390.18,393.69,55938800,0.009145675347103976,388.9842857142857,384.6418
2021-06-07,2021,6,7,Monday,23,2021-23,393.68,393.85,392.37,393.3,51555000,-0.000970052553686207,389.42785714285714,385.24699999999996
2021-06-08,2021,6,8,Tuesday,23,2021-23,394.16,394.26,391.56,393.39,47134300,0.00021314701992225515,390.11571428571426,385.73699999999997
2021-06-09,2021,6,9,Wednesday,23,2021-23,394.23,394.3,392.58,392.8,48436300,-0.001491788761780466,390.8335714285714,386.219
2021-06-10,2021,6,10,Thursday,23,2021-23,394.02,395.58,392.71,394.63,51020100,0.004648313481080191,391.3878571428571,386.7572
2021-06-11,2021,6,11,Friday,23,2021-23,395.18,395.39,393.89,395.28,45570800,0.0016525193205716437,392.0114285714286,387.2786
2021-06-14,2021,6,14,Monday,24,2021-24,395.39,396.27,394.15,396.17,42358500,0.002239098542416551,392.4171428571429,387.73799999999994
2021-06-15,2021,6,15,Tuesday,24,2021-24,396.31,396.35,394.56,395.44,51508500,-0.0018341435096740355,392.83214285714286,388.07559999999995
2021-06-16,2021,6,16,Wednesday,24,2021-24,395.58,395.8,391.19,393.23,80386100,-0.005583464259083737,393.03428571428566,388.3736
2021-06-17,2021,6,17,Thursday,24,2021-24,392.82,394.08,390.63,393.1,90949700,-0.0003317714336181776,393.2128571428571,388.6602
2021-06-18,2021,6,18,Friday,24,2021-24,389.83,390.52,387.59,387.8,118676300,-0.013490305410204795,392.96285714285716,388.80479999999994
2021-06-21,2021,6,21,Monday,25,2021-25,389.55,393.54,388.74,393.35,72822000,0.014315987022295529,393.1335714285715,389.005
2021-06-22,2021,6,22,Tuesday,25,2021-25,393.34,396.28,392.62,395.45,57700300,0.005346082976123601,393.4107142857143,389.2443999999999
2021-06-23,2021,6,23,Wednesday,25,2021-25,395.53,396.33,394.89,394.97,49445400,-0.0012053411607838571,393.7571428571428,389.4516
2021-06-24,2021,6,24,Thursday,25,2021-25,397.12,397.73,396.86,397.31,45110300,0.005915763971486854,394.0157142857143,389.7318
2021-06-25,2021,6,25,Friday,25,2021-25,398.06,399.17,397.73,398.72,58129500,0.003552164845765482,394.40285714285716,389.95779999999996
2021-06-28,2021,6,28,Monday,26,2021-26,399.25,399.69,398.05,399.53,53159600,0.0020158665489915517,394.84142857142854,390.17420000000004
2021-06-29,2021,6,29,Tuesday,26,2021-26,399.91,400.55,399.21,399.74,35970500,0.0005379749760285879,395.33714285714285,390.43299999999994
2021-06-30,2021,6,30,Wednesday,26,2021-26,399.28,400.75,399.26,400.08,64827900,0.0008419136817081618,395.7264285714286,390.75520000000006
2021-07-01,2021,7,1,Thursday,26,2021-26,400.84,402.45,400.77,402.29,53441000,0.005536334080308736,396.22714285714284,391.04900000000004
2021-07-02,2021,7,2,Friday,26,2021-26,403.45,405.72,402.38,405.37,57697700,0.007643712367259914,396.8842857142858,391.47520000000003
2021-07-06,2021,7,6,Tuesday,27,2021-27,405.42,405.64,401.9,404.63,68710400,-0.0018211863194586009,397.5407142857143,391.8032
2021-07-07,2021,7,7,Wednesday,27,2021-27,405.31,406.34,403.3,406.06,63549500,0.00353392575512812,398.4571428571429,392.1436
2021-07-08,2021,7,8,Thursday,27,2021-27,400.75,403.51,399.57,402.75,97595200,-0.008148197416683711,399.1464285714286,392.4196
2021-07-09,2021,7,9,Friday,27,2021-27,404.26,407.35,402.55,407.05,76238600,0.010674872760411569,400.5214285714286,392.7838
2021-07-12,2021,7,12,Monday,28,2021-28,406.97,408.76,406.54,408.51,52889600,0.0035816604410765507,401.60428571428577,393.12760000000003
2021-07-13,2021,7,13,Tuesday,28,2021-28,407.72,409.22,406.85,407.12,52911300,-0.003409009412819408,402.4378571428571,393.495
2021-07-14,2021,7,14,Wednesday,28,2021-28,408.81,409.29,406.48,407.72,64130400,0.001492462688620133,403.34857142857146,393.85760000000005
2021-07-15,2021,7,15,Thursday,28,2021-28,406.39,407.06,404.43,406.33,55126400,-0.0034154980469341956,403.99285714285713,394.2406
2021-07-16,2021,7,16,Friday,28,2021-28,407.51,407.56,402.75,403.14,75874700,-0.007843618812217623,404.3085714285714,394.5572
2021-07-19,2021,7,19,Monday,29,2021-29,398.33,403.21,394.39,397.19,147987000,-0.01476774404040515,404.14142857142855,394.69300000000004
2021-07-20,2021,7,20,Tuesday,29,2021-29,397.85,404.15,397.06,402.88,99608200,0.014330173548083414,404.36571428571426,394.8858
2021-07-21,2021,7,21,Wednesday,29,2021-29,404.08,406.28,402.84,406.14,64724400,0.008096422003518677,404.79857142857145,395.2216
2021-07-22,2021,7,22,Thursday,29,2021-29,406.32,407.24,405.34,406.99,47878500,0.0020939217884483607,405.13428571428574,395.64399999999995
2021-07-23,2021,7,23,Friday,29,2021-29,408.92,411.52,408.24,411.18,63766600,0.010288168752151439,405.54928571428576,396.31419999999997
2021-07-26,2021,7,26,Monday,30,2021-30,410.59,412.2,410.55,412.19,43719200,0.0024548758111606617,406.0892857142857,396.91380000000004
2021-07-27,2021,7,27,Tuesday,30,2021-30,411.15,411.18,407.49,410.31,67397100,-0.004557674097316333,406.39285714285717,397.35839999999996
2021-07-28,2021,7,28,Wednesday,30,2021-30,410.94,411.52,408.72,410.14,52472400,-0.00041003752218926603,406.9207142857143,397.8194
2021-07-29,2021,7,29,Thursday,30,2021-30,411.07,412.92,411.06,411.85,47435300,0.004147371074640693,407.2635714285714,398.38120000000004
2021-07-30,2021,7,30,Friday,30,2021-30,409.28,411.29,409.15,409.84,68951200,-0.004856418183554756,407.35857142857145,398.923
2021-08-02,2021,8,2,Monday,31,2021-31,411.56,412.11,408.63,408.99,58783300,-0.0020978722092469537,407.4921428571428,399.3654
2021-08-03,2021,8,3,Tuesday,31,2021-31,409.78,412.43,407.59,412.31,58053900,0.008135431944665816,407.82000000000005,399.88059999999996
2021-08-04,2021,8,4,Wednesday,31,2021-31,411.03,412.28,410.05,410.28,46732200,-0.004919007609699322,408.1021428571429,400.27639999999997
2021-08-05,2021,8,5,Thursday,31,2021-31,411.44,412.97,411.13,412.88,38969700,0.006332622567974067,408.79785714285714,400.7414
2021-08-06,2021,8,6,Friday,31,2021-31,413.2,413.99,412.92,413.56,46930000,0.0016524099863037822,409.9671428571428,401.2046000000001
2021-08-09,2021,8,9,Monday,32,2021-32,413.54,413.85,412.46,413.23,41222600,-0.0008133305331897711,410.7064285714286,401.6572
2021-08-10,2021,8,10,Tuesday,32,2021-32,413.68,414.45,412.99,413.74,43339300,0.0012438828701457627,411.2492857142857,402.106
2021-08-11,2021,8,11,Wednesday,32,2021-32,414.81,414.86,413.69,414.77,44034300,0.0024851176547429077,411.805,402.5822
2021-08-12,2021,8,12,Thursday,32,2021-32,414.62,416.15,413.72,416.01,38909400,0.0029967922624045684,412.15000000000003,403.0710000000001
2021-08-13,2021,8,13,Friday,32,2021-32,416.46,416.79,415.98,416.77,39470300,0.0018197718019217213,412.4771428571429,403.6039999999999
2021-08-16,2021,8,16,Monday,33,2021-33,415.47,417.88,413.92,417.75,73740000,0.002354881869284231,413.00857142857143,404.08520000000004
2021-08-17,2021,8,17,Tuesday,33,2021-33,415.2,415.87,412.03,415.01,92673900,-0.006555167049263844,413.3564285714286,404.5194
2021-08-18,2021,8,18,Wednesday,33,2021-33,414.0,415.56,410.23,410.47,89351900,-0.010945158904264951,413.2578571428572,404.86100000000005
2021-08-19,2021,8,19,Thursday,33,2021-33,407.75,412.3,407.61,411.11,92812200,0.001548439226492615,413.34857142857146,405.2271999999999
2021-08-20,2021,8,20,Friday,33,2021-33,411.45,414.7,410.97,414.38,72008700,0.007956933133746347,413.73357142857145,405.6222
2021-08-23,2021,8,23,Monday,34,2021-34,416.06,418.93,414.45,418.02,54973000,0.00879658726910093,414.14142857142855,406.077
2021-08-24,2021,8,24,Tuesday,34,2021-34,418.69,419.22,418.17,418.69,38744700,0.001587264853267767,414.7421428571429,406.5274
2021-08-25,2021,8,25,Wednesday,34,2021-34,418.87,420.08,418.5,419.57,40529700,0.0020984700702699755,415.21999999999997,407.01
2021-08-26,2021,8,26,Thursday,34,2021-34,419.28,419.52,416.99,417.09,57829600,-0.005903198713383628,415.4721428571429,407.4871999999999
2021-08-27,2021,8,27,Friday,34,2021-34,417.89,421.19,417.84,420.82,77235100,0.008941074035186514,416.0142857142857,408.0416
2021-08-30,2021,8,30,Monday,35,2021-35,421.49,423.45,421.25,422.67,48357400,0.004397379455694406,416.65214285714285,408.73900000000003
2021-08-31,2021,8,31,Tuesday,35,2021-35,422.57,422.91,421.44,422.04,59300200,-0.0014815177430503867,417.1714285714285,409.3128
2021-09-01,2021,9,1,Wednesday,35,2021-35,422.98,423.49,422.03,422.27,48721400,0.000531473844942898,417.61857142857144,409.84920000000005
2021-09-02,2021,9,2,Thursday,35,2021-35,423.69,424.37,422.37,423.57,42501000,0.003076646890683099,418.1042857142857,410.4212
2021-09-03,2021,9,3,Friday,35,2021-35,422.43,423.98,422.03,423.46,47170500,-0.00024287814419488019,418.51214285714286,410.94419999999997
2021-09-07,2021,9,7,Tuesday,36,2021-36,423.12,423.21,421.28,421.95,51671500,-0.003575449640916384,419.0078571428571,411.40880000000004
2021-09-08,2021,9,8,Wednesday,36,2021-36,421.42,422.14,419.52,421.43,56181900,-0.0012182487941188036,419.7907142857143,411.84680000000003
2021-09-09,2021,9,9,Thursday,36,2021-36,421.24,422.99,419.39,419.63,57970400,-0.004280078438415158,420.3992857142857,412.2446
2021-09-10,2021,9,10,Friday,36,2021-36,421.56,421.98,416.2,416.32,89948200,-0.007884612391707235,420.53785714285715,412.5694
2021-09-13,2021,9,13,Monday,37,2021-37,419.31,419.57,415.08,417.39,83738600,0.0025592952137571956,420.4928571428572,412.8714
2021-09-14,2021,9,14,Tuesday,37,2021-37,418.83,419.03,414.25,415.13,78197100,-0.0053965975311309755,420.2385714285714,413.06659999999994
2021-09-15,2021,9,15,Wednesday,37,2021-37,415.56,419.1,414.45,418.6,78792200,0.008352629120536914,420.1692857142857,413.346
2021-09-16,2021,9,16,Thursday,37,2021-37,418.08,419.05,414.99,417.94,77786700,-0.001585213538703445,420.22999999999996,413.5836
2021-09-17,2021,9,17,Friday,37,2021-37,417.17,417.59,413.51,413.87,118425000,-0.009741132177974232,419.73357142857145,413.806
2021-09-20,2021,9,20,Monday,38,2021-38,407.75,409.33,402.11,406.97,166445500,-0.016674194039574153,418.6121428571428,413.80440000000004
2021-09-21,2021,9,21,Tuesday,38,2021-38,409.3,410.6,406.06,406.58,92526100,-0.000944622490698932,417.5078571428571,413.7658
2021-09-22,2021,9,22,Wednesday,38,2021-38,408.85,412.58,406.69,410.55,102350100,0.009754641054203761,416.67071428571427,413.8344
2021-09-23,2021,9,23,Thursday,38,2021-38,412.41,417.14,412.18,415.54,76396000,0.012150140093001971,416.09714285714284,413.99080000000004
2021-09-24,2021,9,24,Friday,38,2021-38,413.91,416.93,413.69,416.22,62094800,0.0016472165756005186,415.58,414.1886
2021-09-27,2021,9,27,Monday,39,2021-39,415.19,416.35,414.34,415.03,61371100,-0.0028608231322383437,415.0857142857143,414.4264
2021-09-28,2021,9,28,Tuesday,39,2021-39,412.26,412.59,405.94,406.67,130436300,-0.020151747308803647,414.03142857142853,414.616
2021-09-29,2021,9,29,Wednesday,39,2021-39,408.05,409.78,406.79,407.35,82329200,0.0016831441544040704,413.1542857142857,414.70539999999994
2021-09-30,2021,9,30,Thursday,39,2021-39,408.82,409.53,402.03,402.37,140506000,-0.01222257724609932,412.15785714285715,414.63
2021-10-01,2021,10,1,Friday,39,2021-39,404.1,408.83,400.58,407.15,129240100,0.011884243360434699,411.4264285714285,414.6332
2021-10-04,2021,10,4,Monday,40,2021-40,405.99,406.89,399.77,401.9,128570000,-0.012895800588084039,410.48142857142864,414.4476
2021-10-05,2021,10,5,Tuesday,40,2021-40,403.4,408.33,402.61,406.09,90682500,0.010404888417465674,409.58785714285716,414.32559999999995
2021-10-06,2021,10,6,Wednesday,40,2021-40,402.49,407.98,400.87,407.77,113032200,0.004156055709768847,408.8614285714286,414.2748
2021-10-07,2021,10,7,Thursday,40,2021-40,411.05,414.13,410.87,411.3,72437500,0.008645769953547155,408.67785714285714,414.298
2021-10-08,2021,10,8,Friday,40,2021-40,412.07,412.45,409.92,410.55,74557400,-0.001824160296388766,408.9335714285715,414.272
2021-10-11,2021,10,11,Monday,41,2021-41,409.89,412.8,407.51,407.58,65233300,-0.0072394330747338476,409.00500000000005,414.2268
2021-10-12,2021,10,12,Tuesday,41,2021-41,408.5,408.9,405.79,406.57,71181200,-0.0024615404428661725,408.7207142857143,414.1784
2021-10-13,2021,10,13,Wednesday,41,2021-41,407.59,408.85,404.62,408.04,72974000,0.0035975005747759248,408.185,414.093
2021-10-14,2021,10,14,Thursday,41,2021-41,411.69,415.05,411.22,414.9,70236800,0.016820673495575367,408.09071428571434,414.1854
2021-10-15,2021,10,15,Friday,41,2021-41,417.01,418.42,416.39,418.06,66260200,0.007615951616618988,408.3071428571429,414.289
2021-10-18,2021,10,18,Monday,42,2021-42,416.28,419.63,415.62,419.3,62213200,0.0029603720108848375,409.2092857142857,414.4038
2021-10-19,2021,10,19,Tuesday,42,2021-42,420.92,422.6,420.31,422.53,46996800,0.007714905075203671,410.2935714285714,414.58979999999997
2021-10-20,2021,10,20,Wednesday,42,2021-42,422.99,424.49,422.88,424.19,49571600,0.003927844606918418,411.8521428571429,414.7988
2021-10-21,2021,10,21,Thursday,42,2021-42,423.59,425.52,423.16,425.3,41305400,0.002608006250409245,413.1485714285714,415.0094
2021-10-22,2021,10,22,Friday,42,2021-42,424.87,426.31,422.92,424.86,58845100,-0.0010360113319749509,414.7885714285714,415.1864
2021-10-25,2021,10,25,Monday,43,2021-43,425.94,427.46,424.17,427.14,45214500,0.00536270598503652,416.2921428571428,415.39380000000006
2021-10-26,2021,10,26,Tuesday,43,2021-43,428.68,429.89,427.14,427.52,56075100,0.0009000911022514213,417.70285714285717,415.58920000000006
2021-10-27,2021,10,27,Wednesday,43,2021-43,427.98,428.64,425.55,425.63,72438000,-0.004430379159507836,418.7264285714286,415.80159999999995
2021-10-28,2021,10,28,Thursday,43,2021-43,427.05,429.81,427.04,429.73,51437900,0.009649030099461609,420.09642857142853,416.1868
2021-10-29,2021,10,29,Friday,43,2021-43,427.44,430.9,427.14,430.6,70162400,0.0020292628581053407,421.74071428571426,416.57660000000004
2021-11-01,2021,11,1,Monday,44,2021-44,431.59,431.96,429.62,431.34,48433600,0.0017199805840422133,423.51000000000005,416.9158
2021-11-02,2021,11,2,Tuesday,44,2021-44,431.51,433.4,431.38,433.09,48908400,0.004043139842958121,425.29928571428576,417.2172
2021-11-03,2021,11,3,Wednesday,44,2021-44,432.53,436.14,432.09,435.73,52509800,0.006105362387334612,426.7871428571429,417.55800000000005
2021-11-04,2021,11,4,Thursday,44,2021-44,436.33,437.87,435.99,437.79,52847100,0.004712320677333626,428.19642857142856,417.92240000000004
2021-11-05,2021,11,5,Friday,44,2021-44,440.01,441.29,437.8,439.31,66390600,0.003469756756632414,429.6257142857143,418.3668
2021-11-08,2021,11,8,Monday,45,2021-45,440.4,440.9,439.0,439.68,50405200,0.0008536896530715321,430.8507142857143,418.7439999999999
2021-11-09,2021,11,9,Tuesday,45,2021-45,440.05,440.28,436.82,438.23,51149100,-0.003305303853214814,431.8535714285714,419.05519999999996
2021-11-10,2021,11,10,Wednesday,45,2021-45,436.54,438.23,433.22,434.7,69429700,-0.008044872957749027,432.52500000000003,419.30839999999995
2021-11-11,2021,11,11,Thursday,45,2021-45,436.19,436.27,434.82,434.84,34848500,0.00032335727693588723,433.23785714285714,419.55979999999994
2021-11-12,2021,11,12,Friday,45,2021-45,436.11,438.68,435.16,438.12,53466700,0.007546962182094941,434.0221428571429,419.85079999999994
2021-11-15,2021,11,15,Monday,46,2021-46,439.41,439.57,437.15,438.27,46980500,0.000342354877752582,434.78999999999996,420.147
2021-11-16,2021,11,16,Tuesday,46,2021-46,438.01,441.14,437.94,440.01,48857500,0.003957911237255196,435.8171428571428,420.5082
2021-11-17,2021,11,17,Wednesday,46,2021-46,439.75,439.92,438.32,438.94,47858300,-0.0024290820132659707,436.475,420.85839999999996
2021-11-18,2021,11,18,Thursday,46,2021-46,439.97,440.69,437.25,440.43,50625600,0.0033961889237157372,437.1771428571428,421.2744
2021-11-19,2021,11,19,Friday,46,2021-46,440.32,441.57,439.28,439.64,57315600,-0.001788175453361407,437.77,421.74080000000004
2021-11-22,2021,11,22,Monday,47,2021-47,441.52,444.0,438.2,438.41,72762000,-0.00281538074312615,438.15000000000003,422.16119999999995
2021-11-23,2021,11,23,Tuesday,47,2021-47,438.08,439.84,435.48,438.99,73206500,0.0013261483302231536,438.3828571428571,422.63840000000005
2021-11-24,2021,11,24,Wednesday,47,2021-47,436.99,440.28,436.17,440.16,61858800,0.00266984800671044,438.5521428571429,423.0696
2021-11-26,2021,11,26,Friday,47,2021-47,433.5,434.96,429.22,430.34,112669600,-0.022303220267405388,437.91142857142853,423.3176
2021-11-29,2021,11,29,Monday,48,2021-48,435.12,437.46,432.93,435.62,86268800,0.012266693103688553,437.6214285714286,423.75260000000003
2021-11-30,2021,11,30,Tuesday,48,2021-48,433.18,435.09,426.9,427.14,148559600,-0.019457609996626823,436.8292857142857,424.156
2021-12-01,2021,12,1,Wednesday,48,2021-48,432.85,435.69,422.2,422.4,131939200,-0.011107357043307897,435.95071428571424,424.4724
2021-12-02,2021,12,2,Thursday,48,2021-48,422.62,430.44,422.22,428.87,127637800,0.015316443231126575,435.5242857142857,424.8388
2021-12-03,2021,12,3,Friday,48,2021-48,430.53,431.59,420.92,425.14,137331600,-0.008701362771371457,434.59714285714284,425.03079999999994
2021-12-06,2021,12,6,Monday,49,2021-49,427.68,432.05,425.27,430.17,98977500,0.01184343976158364,434.0185714285714,425.30980000000005
2021-12-07,2021,12,7,Tuesday,49,2021-49,435.44,439.63,430.04,439.07,95484700,0.020684724908482277,433.95142857142855,425.7906
2021-12-08,2021,12,8,Wednesday,49,2021-49,439.46,440.68,437.71,440.23,72238800,0.0026480664194192816,434.0435714285714,426.4618
2021-12-09,2021,12,9,Thursday,49,2021-49,438.95,440.34,437.06,437.26,61272600,-0.006751618548664018,433.81714285714287,427.06
2021-12-10,2021,12,10,Friday,49,2021-49,439.96,441.53,437.41,441.38,77159800,0.009413545975337279,433.9414285714286,427.8402
2021-12-13,2021,12,13,Monday,50,2021-50,440.86,441.21,437.19,437.47,87724700,-0.008858429069752205,433.8742857142857,428.44660000000005
2021-12-14,2021,12,14,Tuesday,50,2021-50,434.2,436.69,431.54,434.46,97264100,-0.006879972509129972,433.55071428571426,429.0978
2021-12-15,2021,12,15,Wednesday,50,2021-50,434.51,441.49,432.0,441.25,116899300,0.01562489792830557,433.6285714285714,429.801
2021-12-16,2021,12,16,Thursday,50,2021-50,443.09,443.37,435.81,437.36,116568600,-0.008818461447380188,434.13000000000005,430.39279999999997
2021-12-17,2021,12,17,Friday,50,2021-50,434.28,437.28,431.0,432.7,135511600,-0.010642892799192616,433.92142857142863,430.8208
2021-12-20,2021,12,20,Monday,51,2021-51,427.63,428.49,424.49,428.1,107134800,-0.010633393912345301,433.99000000000007,431.1718
2021-12-21,2021,12,21,Tuesday,51,2021-51,431.51,435.84,429.35,435.7,69806300,0.0177591039609466,434.94000000000005,431.7342
2021-12-22,2021,12,22,Wednesday,51,2021-51,435.45,440.17,435.25,440.06,58890200,0.00999861036049099,435.7392857142857,432.404
2021-12-23,2021,12,23,Thursday,51,2021-51,441.06,444.29,440.95,442.8,56439700,0.0062220545519418025,437.0007142857143,433.0992
2021-12-27,2021,12,27,Monday,52,2021-52,444.17,449.11,444.12,449.06,56808600,0.014152259379956122,438.35,433.7824
2021-12-28,2021,12,28,Tuesday,52,2021-52,449.5,450.52,447.93,448.7,47274600,-0.0008172669075064976,439.03785714285715,434.3952
2021-12-29,2021,12,29,Wednesday,52,2021-52,448.8,450.29,447.8,449.27,54503000,0.001279205771552272,439.6835714285714,434.9946
2021-12-30,2021,12,30,Thursday,52,2021-52,449.69,450.7,447.57,448.03,55329000,-0.002764426154866384,440.45285714285717,435.5046
2021-12-31,2021,12,31,Friday,52,2021-52,447.54,448.69,446.63,446.9,65237400,-0.0025204032645222973,440.84714285714284,435.9588
2022-01-03,2022,1,3,Monday,01,2022-01,448.16,449.62,445.85,449.49,72668200,0.0057902283682129685,441.7057142857143,436.4426
2022-01-04,2022,1,4,Tuesday,01,2022-01,450.91,451.62,447.48,449.34,71178700,-0.0003349905430010125,442.7685714285714,436.9322
2022-01-05,2022,1,5,Wednesday,01,2022-01,448.97,449.74,440.61,440.71,104538900,-0.019202191819525316,442.73,437.2036
2022-01-06,2022,1,6,Thursday,01,2022-01,440.25,443.0,437.93,440.29,86858900,-0.0009393322258468562,442.9392857142857,437.45899999999995
2022-01-07,2022,1,7,Friday,01,2022-01,440.3,441.48,437.2,438.55,85111600,-0.003953687200421108,443.35714285714283,437.71740000000005
2022-01-10,2022,1,10,Monday,02,2022-02,435.36,438.22,429.62,438.01,119362000,-0.0012443544947591256,444.065,437.883
2022-01-11,2022,1,11,Tuesday,02,2022-02,437.74,442.09,434.75,442.0,74303100,0.009108301542972486,444.515,438.111
2022-01-12,2022,1,12,Wednesday,02,2022-02,443.73,445.24,441.23,443.19,67605400,0.0027033802748246405,444.73857142857145,438.348
2022-01-13,2022,1,13,Thursday,02,2022-02,444.29,444.94,436.06,437.09,91173100,-0.013778272244116652,444.3307142857143,438.42799999999994
2022-01-14,2022,1,14,Friday,02,2022-02,433.94,437.61,432.73,437.26,95890900,0.0004089396140649626,443.48785714285714,438.4586
2022-01-18,2022,1,18,Tuesday,03,2022-03,432.58,432.79,428.41,429.52,109709100,-0.017709611038042583,442.11785714285713,438.2932
2022-01-19,2022,1,19,Wednesday,03,2022-03,431.06,432.46,424.79,425.06,109357600,-0.010383517956601973,440.3885714285715,438.0082
2022-01-20,2022,1,20,Thursday,03,2022-03,426.94,431.64,418.24,420.36,122379700,-0.011068269706140832,438.41214285714284,437.6218
2022-01-21,2022,1,21,Friday,03,2022-03,419.24,421.59,412.08,412.1,202271200,-0.01963045288038645,435.9264285714286,437.09920000000005
2022-01-24,2022,1,24,Monday,04,2022-04,406.51,414.36,395.9,413.85,251783900,0.004246503044287309,433.3807142857143,436.6822
2022-01-25,2022,1,25,Tuesday,04,2022-04,407.47,413.74,401.91,408.8,167997300,-0.012208836691784741,430.485,436.1614
2022-01-26,2022,1,26,Wednesday,04,2022-04,414.68,417.81,403.52,407.78,186391100,-0.002508809799042111,428.1328571428571,435.55460000000005
2022-01-27,2022,1,27,Thursday,04,2022-04,412.37,415.5,404.08,405.76,149878300,-0.004937887984931555,425.6664285714286,434.9044
2022-01-28,2022,1,28,Friday,04,2022-04,407.12,415.89,402.54,415.84,164457400,0.024835198655115187,424.0442857142857,434.421
2022-01-31,2022,1,31,Monday,05,2022-05,415.17,423.68,413.83,423.33,152251400,0.01801116186539531,422.99571428571426,434.1088
2022-02-01,2022,2,1,Tuesday,05,2022-05,424.05,426.83,420.53,426.19,123155400,0.006756879016693196,421.8664285714285,433.824
2022-02-02,2022,2,2,Wednesday,05,2022-05,428.59,431.05,426.28,430.33,117361000,0.009714171554351836,420.9478571428571,433.63779999999997
2022-02-03,2022,2,3,Thursday,05,2022-05,424.31,426.21,419.38,420.21,118024400,-0.023504946304639285,419.7421428571428,433.27380000000005
2022-02-04,2022,2,4,Friday,05,2022-05,419.98,426.03,417.61,422.19,118454400,0.0047023193431785515,418.6657142857143,432.9378
2022-02-07,2022,2,7,Monday,06,2022-06,422.95,424.35,419.51,420.84,84472900,-0.003209477982211939,418.0457142857143,432.5514
2022-02-08,2022,2,8,Tuesday,06,2022-06,420.34,425.22,418.92,424.3,81012000,0.00822795696803813,417.9914285714285,432.43059999999997
2022-02-09,2022,2,9,Wednesday,06,2022-06,428.33,430.83,428.13,430.51,92589900,0.014636133221811454,418.71642857142854,432.32840000000004
2022-02-10,2022,2,10,Thursday,06,2022-06,424.67,430.67,420.78,422.77,140103700,-0.017965616945647356,419.4785714285714,432.241
2022-02-11,2022,2,11,Friday,06,2022-06,422.86,424.93,413.01,414.44,153214600,-0.019718839751998285,419.5207142857143,432.0818
2022-02-14,2022,2,14,Monday,07,2022-07,413.93,415.51,409.62,413.08,123006300,-0.003269299789002811,419.82642857142855,431.76599999999996
2022-02-15,2022,2,15,Tuesday,07,2022-07,417.51,419.91,417.0,419.74,88482700,0.016126842141035436,420.68071428571426,431.658
2022-02-16,2022,2,16,Wednesday,07,2022-07,417.7,421.59,415.83,420.21,84863600,0.0011208963448250397,421.7128571428571,431.4588
2022-02-17,2022,2,17,Thursday,07,2022-07,417.03,420.19,410.64,411.24,102259100,-0.021361496073811326,421.38428571428574,430.9022
2022-02-18,2022,2,18,Friday,07,2022-07,411.49,412.74,406.31,408.58,132642900,-0.006475108918448602,420.3307142857143,430.26919999999996
2022-02-22,2022,2,22,Tuesday,08,2022-08,406.37,409.77,400.7,404.19,124391800,-0.010731469830807638,418.75928571428574,429.60780000000005
2022-02-23,2022,2,23,Wednesday,08,2022-08,407.1,407.66,396.46,397.02,132578000,-0.017738734037830994,416.38000000000005,428.7206
2022-02-24,2022,2,24,Thursday,08,2022-08,386.74,403.43,386.38,403.0,213942900,0.015049143023701417,415.15071428571434,428.03119999999996
2022-02-25,2022,2,25,Friday,08,2022-08,404.23,411.97,402.58,411.89,121804500,0.022063993555344608,414.41499999999996,427.57980000000003
2022-02-28,2022,2,28,Monday,09,2022-09,406.51,412.31,405.25,410.83,145615000,-0.002558620892003094,413.69999999999993,426.9714
2022-03-01,2022,3,1,Tuesday,09,2022-09,409.34,411.34,401.88,404.58,137785900,-0.01523021029786309,412.2914285714286,426.3158
